detector_id,location_name,detector_direction,created_date,modified_date,location_latitude,location_longitude,detector_type,detector_status,detector_movement,signal_id,atd_location_id
9741,BRODIE LN / 290 HWY SVRD,Southbound,2025-06-25T00:00:00Z,2025-06-25T15:14:00Z,30.232639,-97.81842,Loop,Ok,THRU / RIGHT TURN,891,LOC16-004390
6249,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",Westbound,2018-01-04T00:00:00Z,2020-06-26T19:04:00Z,30.363686,-97.698158,Video,Removed,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",4020,LOC16-005090
8842,WILLIAM CANNON DR / LUNAR DR,Northbound,2024-05-23T00:00:00Z,2025-10-27T18:36:00Z,30.194539,-97.78329,Radar - Smartmicro,Ok,THRU / LEFT TURN,1139,LOC18-012525
7838,MC KINNEY FALLS PKWY / COLTON BLUFF SPRINGS RD,Northbound,2023-08-22T00:00:00Z,2023-12-22T14:23:00Z,30.158859,-97.728584,Radar - Smartmicro,Ok,"BICYCLE, LEFT TURN, THRU / RIGHT TURN",1123,LOC22-022105
7918,SOUTHWEST PKWY / SOUTHWEST PKWY (The Uplands),Eastbound,2023-09-07T00:00:00Z,2025-01-29T00:13:00Z,30.243793,-97.841429,Radar - Iteris,Ok,"THRU / RIGHT TURN, THRU ONLY",1094,LOC21-017355
9151,HANCOCK DR / BALCONES DR,Westbound,2024-10-24T00:00:00Z,2025-04-16T16:19:00Z,30.333038,-97.760361,Video,Removed,"LEFT TURN, THRU / RIGHT TURN",578,LOC16-002835
8219,PARMER LN / HARRISGLENN DR,Southbound,2023-09-14T00:00:00Z,2024-12-14T01:32:00Z,30.399542,-97.654923,Radar - Smartmicro,Ok,"LEFT TURN, RIGHT TURN, THRU ONLY",764,LOC16-003765
8110,LAMAR BLVD / PARMER LN,Eastbound,2023-09-12T00:00:00Z,2025-04-02T21:25:00Z,30.407852,-97.678223,Radar - Wavetronix,Ok,"LEFT TURN, RIGHT TURN, THRU ONLY",519,LOC16-002540
6193,LAMAR BLVD / MORROW ST,Eastbound,2017-10-04T00:00:00Z,2025-09-27T00:22:00Z,30.343973,-97.714966,Video,Ok,THRU / LEFT TURN,471,LOC16-002310
8932,PARMER LN / HARRIS RIDGE BLVD,Southbound,2024-07-17T00:00:00Z,2025-08-22T04:43:00Z,30.402313,-97.657372,Radar - Smartmicro,Ok,"BICYCLE, LEFT TURN, THRU / RIGHT TURN, THRU ONLY",740,LOC16-003650
9520,LAMAR BLVD / PAYTON GIN RD,Westbound,2025-06-13T00:00:00Z,2025-10-27T17:10:00Z,30.357647,-97.700111,Gridsmart,Broken,STOP BAR,474,LOC16-002325
9005,12TH ST / CHICON ST,Eastbound,2024-08-09T00:00:00Z,2024-08-29T20:38:00Z,30.273787,-97.71991,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",370,LOC16-001815
9099,MANOR RD / ANCHOR LN,Eastbound,2024-09-13T00:00:00Z,2025-04-15T16:54:00Z,30.287537,-97.701302,Loop,Removed,"LEFT TURN, THRU / RIGHT TURN",487,LOC16-002390
8236,AVERY RANCH BLVD / MORGAN CREEK DR,Southbound,2023-09-14T00:00:00Z,2023-12-29T17:24:00Z,30.498346,-97.767067,Radar - Smartmicro,Ok,"RIGHT TURN, THRU / LEFT TURN",812,LOC16-003995
9870,MENCHACA RD / BARTON SKWY (Lightsey Rd),Westbound,2025-09-11T00:00:00Z,2025-09-18T13:46:00Z,30.242613,-97.781662,Currux,Ok,STOP BAR,186,LOC16-000920
8593,SPICEWOOD SPRINGS RD / YAUPON DR,Northbound,2024-03-27T00:00:00Z,2025-09-22T17:46:00Z,30.428312,-97.783051,Video,Ok,"RIGHT TURN, THRU / LEFT TURN",763,LOC16-003760
9045,RESEARCH BLVD SVRD / FAIRFIELD DR,Southbound,2024-09-08T00:00:00Z,2024-09-18T21:24:00Z,30.360487,-97.716476,Radar - Smartmicro,Ok,THRU / LEFT TURN,696,LOC16-003430
9490,IH 35 SVRD / ANDERSON LN SVRD,Northbound,2025-05-23T00:00:00Z,2025-06-10T17:52:00Z,30.339504,-97.700645,Radar - Smartmicro,Ok,STOP BAR,620,LOC16-003070
8526,EXPOSITION BLVD / WINDSOR RD,Southbound,2024-01-25T00:00:00Z,2024-06-11T16:40:00Z,30.2967,-97.768257,Currux,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",752,LOC16-003705
9795,38TH ST / DUVAL ST,Northbound,2025-08-07T00:00:00Z,2025-08-07T22:23:00Z,30.298708,-97.729775,Currux,Ok,STOP BAR,59,LOC16-000290
7867,LAMAR BLVD / TOOMEY RD,Northbound,2023-09-06T00:00:00Z,2025-01-06T23:23:00Z,30.262954,-97.757907,Video,Ok,"LEFT TURN, THRU ONLY",1018,LOC16-004980
8901,BURNET RD / GAULT LN,Westbound,2024-06-19T00:00:00Z,2025-08-26T18:12:00Z,30.404934,-97.716049,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",458,LOC16-002245
6242,METRIC BLVD / CEDAR BEND DR,Southbound,2018-01-04T00:00:00Z,2025-08-05T11:42:00Z,30.408274,-97.696983,Video,Ok,THRU / LEFT TURN,436,LOC16-002140
5987,FM 620 RD / 183 HWY SVRD,Westbound,2017-09-11T00:00:00Z,2024-06-24T21:47:00Z,30.469118,-97.796646,Video,Ok,"THRU / RIGHT TURN, LEFT TURN",896,LOC16-004415
7933,38TH ST / MEDICAL PKWY,Westbound,2023-09-07T00:00:00Z,2025-10-10T13:03:00Z,30.305719,-97.744148,Gridsmart,Ok,"BICYCLE, LEFT TURN, RIGHT TURN, THRU ONLY",114,LOC16-000565
8359,600 BLK E 15TH ST (East of Red River St),Northbound,2023-09-18T00:00:00Z,2025-08-13T18:56:00Z,30.275349,-97.733902,Video,Broken,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",1013,LOC16-004955
9662,US 290 HWY SVRD / MONTEREY OAKS BLVD,Northbound,2025-06-25T00:00:00Z,2025-06-25T13:20:00Z,30.236157,-97.839798,Loop,Ok,LEFT TURN,711,LOC16-003505
8454,DESSAU RD / PEARL RETREAT LN,Eastbound,2023-10-02T00:00:00Z,2025-09-05T01:15:00Z,30.392456,-97.645708,Video,Ok,THRU / RIGHT TURN,1091,LOC16-006865
9329,LAMAR BLVD / ST JOHNS AVE,Westbound,2025-03-26T00:00:00Z,2025-07-08T19:40:00Z,30.339407,-97.717842,Currux,Ok,STOP BAR,11,LOC16-000050
8053,LAKE AUSTIN BLVD / ATLANTA ST,Westbound,2023-09-11T00:00:00Z,2023-09-11T17:15:00Z,30.277218,-97.770485,Gridsmart,Removed,"LEFT TURN, THRU ONLY",430,LOC16-002110
9066,FM 620 RD / VISTA PARKE DR,Eastbound,2024-09-08T00:00:00Z,2025-02-10T14:58:00Z,30.412386,-97.849573,Radar - Smartmicro,Ok,THRU / LEFT TURN,1060,LOC19-015260
9484,OLTORF ST / 35 SVRD,Eastbound,2025-05-22T00:00:00Z,2025-05-22T22:35:00Z,30.233595,-97.740425,Radar - Wavetronix,Ok,THRU ONLY,386,LOC16-001895
8865,BRODIE LN / ALEXANDRIA DR,Eastbound,2024-06-11T00:00:00Z,2025-11-03T22:12:00Z,30.200851,-97.838738,Radar - Smartmicro,Ok,"RIGHT TURN, THRU / LEFT TURN",862,LOC16-004245
6014,SPRINGDALE RD / 290 HWY SVRD,Northbound,2017-09-11T00:00:00Z,2024-07-02T14:58:00Z,30.328169,-97.655258,Video,Broken,"THRU / RIGHT TURN, LEFT TURN",984,LOC16-004810
9222,BULL CREEK RD / PERSEVERANCE DR,Southbound,2024-12-17T00:00:00Z,2024-12-17T16:46:00Z,30.318915,-97.754493,Radar - Iteris,Ok,THRU / LEFT TURN,1064,LOC19-015395
9171,MENCHACA RD / OLD MANCHACA RD,Westbound,2024-11-18T00:00:00Z,2025-03-27T17:49:00Z,30.164137,-97.830002,Video,Removed,THRU / LEFT TURN,558,LOC16-002735
6075,FM 620 RD / NORTH LAKE CREEK PKWY,Eastbound,2017-09-11T00:00:00Z,2025-09-10T20:10:00Z,30.471064,-97.790222,Video,Ok,"THRU / RIGHT TURN, LEFT TURN",617,LOC16-003055
8556,BRODIE LN / SLAUGHTER LN,Southbound,2024-02-27T00:00:00Z,2024-10-14T22:05:00Z,30.18355,-97.849793,Radar - Smartmicro,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",432,LOC16-002120
8486,GUADALUPE ST / 46TH ST,Northbound,2023-11-13T00:00:00Z,2023-11-13T21:30:00Z,30.313028,-97.73252,Radar - Wavetronix,Ok,THRU / RIGHT TURN,1078,LOC16-006535
8960,CAPITAL OF TEXAS HWY / COURTYARD DR,Westbound,2024-07-17T00:00:00Z,2025-09-24T19:25:00Z,30.352457,-97.795288,Radar - Smartmicro,Ok,"RIGHT TURN, THRU / LEFT TURN",852,LOC16-004195
7771,CAMERON RD / BROADMOOR DR,Southbound,2023-01-26T00:00:00Z,2024-07-31T15:09:00Z,30.31142,-97.707008,Gridsmart,Removed,"BICYCLE, LEFT TURN, THRU ONLY",657,LOC16-003225
7624,LAMAR BLVD / MEADOWS DR,Eastbound,2022-08-08T00:00:00Z,2025-10-27T18:19:00Z,30.37413,-97.690773,Video,Ok,"LEFT TURN, RIGHT TURN",513,LOC16-002510
8731,PARMER LN / AVERY RANCH BLVD,Westbound,2024-05-16T00:00:00Z,2025-08-18T00:49:00Z,30.498076,-97.775665,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",893,LOC16-004400
9367,RED RIVER ST / CLYDE LITTLEFIELD DR,Westbound,2025-04-08T00:00:00Z,2025-04-08T22:31:00Z,30.283228,-97.727966,Video,Ok,THRU / RIGHT TURN,71,LOC16-000350
8548,CONGRESS AVE / ST ELMO RD,Westbound,2024-02-22T00:00:00Z,2025-09-19T15:53:00Z,30.218205,-97.766876,Video,Ok,THRU / LEFT TURN,406,LOC16-001990
9078,RIVERSIDE DR / 35 SVRD,Southbound,2024-09-08T00:00:00Z,2025-07-21T16:02:00Z,30.247843,-97.734886,Radar - Smartmicro,Ok,THRU / LEFT TURN,384,LOC16-001885
8040,CONGRESS AVE / WILLIAM CANNON DR,Eastbound,2023-09-11T00:00:00Z,2025-10-27T18:31:00Z,30.193014,-97.778877,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",411,LOC16-002015
7901,CONGRESS AVE / CONGRESS AVE (HEB),Eastbound,2023-09-06T00:00:00Z,2024-10-23T20:07:00Z,30.169798,-97.78745,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",1058,LOC19-015200
7677,MOPAC EXPY / LA CROSSE AVE,Northbound,2022-10-03T00:00:00Z,2023-12-21T21:33:00Z,30.190466,-97.873253,Radar - Wavetronix,Ok,THRU / LEFT TURN,781,LOC16-003840
9529,12TH ST / RIO GRANDE ST,Eastbound,2025-06-16T00:00:00Z,2025-06-25T14:59:00Z,30.275765,-97.74736,Radar - Smartmicro,Ok,STOP BAR,243,LOC16-001190
6183,PARMER LN / 35 SVRD,Northbound,2017-09-20T00:00:00Z,2025-04-03T20:45:00Z,30.40803,-97.675232,Radar - Wavetronix,Ok,"LEFT TURN, RIGHT TURN",538,LOC16-002635
8956,METRIC BLVD / PARMER LN,Westbound,2024-07-17T00:00:00Z,2024-12-14T01:00:00Z,30.413233,-97.690582,Radar - Smartmicro,Ok,"LEFT TURN, RIGHT TURN, THRU ONLY",455,LOC16-002230
7558,7TH ST / WALLER ST (WESTERLY INTERSECTION),Eastbound,2022-06-24T00:00:00Z,2025-07-16T12:22:00Z,30.265431,-97.730341,Radar - Smartmicro,Ok,THRU / LEFT TURN,1040,LOC18-012425
9783,RIVERSIDE DR / MONTOPOLIS DR,Eastbound,2025-07-01T00:00:00Z,2025-07-01T16:11:00Z,30.224932,-97.703438,Currux,Ok,"LEFT TURN, THRU / RIGHT TURN",550,LOC16-002695
9634,BURNET RD / RESEARCH BLVD SVRD,Westbound,2025-06-24T00:00:00Z,2025-06-24T21:15:00Z,30.372885,-97.726479,Loop,Removed,"LEFT TURN, THRU / RIGHT TURN",615,LOC16-003045
9257,6511 BLK MC NEIL DR (Oak Knoll Dr/Research Park (Formerly TX Instruments)),Westbound,2025-02-12T00:00:00Z,2025-03-13T22:39:00Z,30.439367,-97.754227,Loop,Removed,LEFT TURN,845,LOC16-004160
7629,WILLIAM CANNON DR / BECKETT RD,Northbound,2022-08-17T00:00:00Z,2025-10-27T19:14:00Z,30.224972,-97.854973,Radar - Smartmicro,Broken,THRU / LEFT TURN,433,LOC16-002125
9401,1150 BLK AIRPORT BLVD (Harvey St),Northbound,2025-04-30T00:00:00Z,2025-05-08T16:26:00Z,30.276187,-97.699782,Radar - Smartmicro,Ok,THRU ONLY,4130,LOC16-006380
8089,BURNET RD / PALM WAY (IBM DRIVEWAY),Southbound,2023-09-11T00:00:00Z,2025-05-05T14:47:00Z,30.402287,-97.717606,Radar - Smartmicro,Ok,"RIGHT TURN, THRU / LEFT TURN, THRU ONLY",463,LOC16-002270
9886,FM 2222 RD / MESA DR,Southbound,2025-10-07T00:00:00Z,2025-10-07T14:08:00Z,30.341314,-97.769638,Currux,Ok,"LEFT TURN, RIGHT TURN",942,LOC16-004600
8881,PLEASANT VALLEY RD / ELMONT DR,Eastbound,2024-06-11T00:00:00Z,2025-04-03T18:36:00Z,30.238802,-97.719551,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",239,LOC16-001175
6032,SH 130 SVRD / 290 HWY SVRD,Northbound,2017-09-11T00:00:00Z,2024-11-06T21:27:00Z,30.339815,-97.591461,Video,Broken,LEFT TURN,1000,LOC16-004890
7667,FREIDRICH LN / ST ELMO RD,Westbound,2022-09-21T00:00:00Z,2025-04-09T22:56:00Z,30.210959,-97.749001,Video,Ok,THRU / LEFT TURN,880,LOC16-004335
8507,1ST ST / 1ST ST (Akins High School - Main Entrance),Southbound,2024-01-12T00:00:00Z,2025-05-14T12:44:00Z,30.149516,-97.80269,Radar - Smartmicro,Ok,LEFT TURN,1125,LOC16-006700
9563,AIRPORT BLVD / 35 SVRD,Northbound,2025-06-24T00:00:00Z,2025-06-24T17:25:00Z,30.302624,-97.715736,Loop,Removed,LEFT TURN,168,LOC16-000835
6060,IH 35 SVRD / BEN WHITE BLVD SVRD,Northbound,2017-09-11T00:00:00Z,2025-03-26T19:13:00Z,30.21702,-97.751801,Video,Broken,"LEFT TURN, THRU / RIGHT TURN",505,LOC16-004455
9467,WELLS BRANCH PKWY / 35 SVRD,Southbound,2025-05-20T00:00:00Z,2025-05-20T19:28:00Z,30.440731,-97.667763,Loop,Removed,THRU / LEFT TURN,796,LOC16-003915
9406,LAKELINE MALL DR / NORTH LAKE CREEK PKWY,Northbound,2025-05-08T00:00:00Z,2025-09-10T20:13:00Z,30.475256,-97.79393,Radar - Smartmicro,Ok,STOP BAR,395,LOC16-001935
7883,GATTIS SCHOOL RD / LINKS LN,Eastbound,2023-09-06T00:00:00Z,2023-12-29T22:34:00Z,30.49728,-97.600296,Loop,Ok,THRU / RIGHT TURN,1027,LOC16-005235
7596,BECKETT RD / DAVIS LN,Westbound,2022-07-14T00:00:00Z,2023-11-13T16:26:00Z,30.207865,-97.869377,Video,Ok,"BICYCLE, THRU / LEFT TURN",564,LOC16-002765
8338,AMHERST DR / PARMER LN,Westbound,2023-09-18T00:00:00Z,2025-08-04T13:26:00Z,30.42473,-97.713562,Radar - Smartmicro,Broken,"LEFT TURN, THRU ONLY",994,LOC16-004860
9439,BEN WHITE BLVD SVRD / MONTOPOLIS DR,Northbound,2025-05-19T00:00:00Z,2025-07-15T22:36:00Z,30.212687,-97.712097,Radar - Smartmicro,Ok,STOP BAR,509,LOC16-002490
5997,CONGRESS AVE / GIBSON ST,Eastbound,2017-09-11T00:00:00Z,2024-11-18T16:52:00Z,30.249991,-97.749512,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",934,LOC16-004575
9613,MENCHACA RD / BEN WHITE BLVD SVRD,Eastbound,2025-06-24T00:00:00Z,2025-06-24T19:32:00Z,30.23036,-97.788055,Loop,Removed,LEFT TURN,547,LOC16-002680
9804,AIRPORT BLVD / SPRINGDALE RD,Westbound,2025-08-07T00:00:00Z,2025-08-07T22:35:00Z,30.26561,-97.695511,Currux,Ok,STOP BAR,160,LOC16-000795
9850,15TH ST / CONGRESS AVE,Eastbound,2025-08-25T00:00:00Z,2025-08-25T15:50:00Z,30.276918,-97.739494,Currux,Inactive,STOP BAR,222,LOC16-001090
7538,SLAUGHTER LN / TEXAS OAKS DR,Northbound,2022-06-15T00:00:00Z,2024-11-20T15:47:00Z,30.173882,-97.814385,Radar - Smartmicro,Ok,"RIGHT TURN, THRU / LEFT TURN",760,LOC16-003745
8876,BRAKER LN / METRIC BLVD,Eastbound,2024-06-11T00:00:00Z,2025-02-26T14:44:00Z,30.392342,-97.708283,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",456,LOC16-002235
8793,MANOR RD / ROGGE LN,Westbound,2024-05-16T00:00:00Z,2025-10-13T23:06:00Z,30.304554,-97.681313,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",489,LOC16-002400
8136,PARMER LN / 35 SVRD,Eastbound,2023-09-12T00:00:00Z,2025-04-03T20:45:00Z,30.40803,-97.675232,Radar - Wavetronix,Ok,"RIGHT TURN, THRU ONLY",538,LOC16-002635
9124,BRAKER LN / MOPAC EXPY SVRD,Westbound,2024-10-09T00:00:00Z,2025-05-15T16:55:00Z,30.395491,-97.732124,Radar - Smartmicro,Ok,"LEFT TURN, THRU ONLY",525,LOC16-002570
9544,LAKELINE BLVD / 183 HWY SVRD,Southbound,2025-06-18T00:00:00Z,2025-09-10T20:22:00Z,30.479425,-97.803299,Radar - Smartmicro,Broken,STOP BAR,671,LOC16-003315
8153,ANDERSON MILL RD / TWIN CREEKS CLUB DR,Westbound,2023-09-12T00:00:00Z,2024-06-28T20:19:00Z,30.469261,-97.845169,Radar - Smartmicro,Removed,"LEFT TURN, THRU / RIGHT TURN",567,LOC16-002780
6201,WILLIAM CANNON DR / STONLEIGH PL,Southbound,2017-11-01T00:00:00Z,2025-10-27T18:21:00Z,30.186432,-97.758881,Video,Ok,THRU / LEFT TURN,417,LOC16-002045
8845,CAPITAL OF TEXAS HWY / GREAT HILLS TRL,Westbound,2024-05-24T00:00:00Z,2024-05-24T12:52:00Z,30.38814,-97.759834,Currux,Ok,STOP BAR,849,LOC16-004180
8434,MARTIN LUTHER KING JR BLVD / ALEXANDER AVE,Westbound,2023-09-26T00:00:00Z,2025-09-26T17:34:00Z,30.281706,-97.709457,Video,Ok,THRU / LEFT TURN,921,LOC16-004520
8717,KOENIG LN / WOODROW AVE,Eastbound,2024-05-14T00:00:00Z,2025-03-03T15:45:00Z,30.330872,-97.73159,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",13,LOC16-000060
9282,WELLS BRANCH PKWY / SURRENDER AVE,Northbound,2025-03-12T00:00:00Z,2025-03-31T19:01:00Z,30.435963,-97.682915,Currux,Ok,STOP BAR,522,LOC16-002555
9339,ESCARPMENT BLVD / LA CROSSE AVE,Eastbound,2025-03-26T00:00:00Z,2025-07-23T14:18:00Z,30.193987,-97.88488,Currux,Ok,STOP BAR,679,LOC16-003350
9637,OAK KNOLL DR / RESEARCH BLVD SVRD,Northbound,2025-06-25T00:00:00Z,2025-06-25T12:52:00Z,30.42947,-97.759049,Loop,Removed,LEFT TURN,607,LOC16-002980
8750,4101 BLK W WILLIAM CANNON DR (COSTCO),Northbound,2024-05-16T00:00:00Z,2025-10-27T19:11:00Z,30.22241,-97.839043,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",605,LOC16-003020
9718,BALCONES WOODS DR / RESEARCH BLVD SVRD,Northbound,2025-06-25T00:00:00Z,2025-06-25T14:34:00Z,30.407938,-97.745552,Loop,Broken,THRU / RIGHT TURN,804,LOC16-003955
9882,SLAUGHTER LN / BILBROOK PL,Northbound,2025-10-07T00:00:00Z,2025-10-31T14:22:00Z,30.173864,-97.816994,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",200,LOC16-000990
6230,FM 2222 RD / MOUNT BONNELL RD,Northbound,2018-01-03T00:00:00Z,2024-04-16T17:28:00Z,30.341,-97.779,Video,Ok,THRU / LEFT TURN,938,LOC16-005530
8830,MIDDLE FISKVILLE RD / HIGHLAND MALL BLVD (Highland Mall ),Southbound,2024-05-21T00:00:00Z,2025-10-28T18:34:00Z,30.326227,-97.70843,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",1073,LOC19-014510
9703,MOPAC EXPY / SLAUGHTER LN,Eastbound,2025-06-25T00:00:00Z,2025-06-25T14:13:00Z,30.200567,-97.865456,Loop,Removed,LEFT TURN,787,LOC16-003870
8282,CAPITAL OF TEXAS HWY / PASCAL LN,Southbound,2023-09-14T00:00:00Z,2025-07-14T18:18:00Z,30.315455,-97.82605,Gridsmart,Removed,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",866,LOC16-004265
8520,EXPOSITION BLVD / WESTOVER RD,Westbound,2024-01-25T00:00:00Z,2024-06-11T16:35:00Z,30.303034,-97.764305,Currux,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",753,LOC16-003710
8077,STECK AVE / SHOAL CREEK BLVD,Westbound,2023-09-11T00:00:00Z,2025-05-02T15:32:00Z,30.36635,-97.73864,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",451,LOC16-002215
9509,CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,Northbound,2025-06-06T00:00:00Z,2025-06-24T13:50:00Z,30.251068,-97.806664,Radar - Smartmicro,Ok,STOP BAR,883,LOC16-004350
7812,MARTIN LUTHER KING JR BLVD / RED RIVER ST,Northbound,2023-06-08T00:00:00Z,2025-09-16T20:14:00Z,30.278975,-97.732193,Radar - Smartmicro,Ok,"LEFT TURN, RIGHT TURN, SETBACK, STOP BAR",28,LOC16-000135
7895,LAVACA ST / 18TH ST,Westbound,2023-09-06T00:00:00Z,2023-12-27T17:58:00Z,30.280344,-97.740873,Radar - Smartmicro,Ok,THRU / RIGHT TURN,1051,LOC18-013020
9247,FM 620 RD / NORTH LAKE CREEK PKWY,Southbound,2025-01-20T00:00:00Z,2025-09-10T20:10:00Z,30.471064,-97.790222,Video,Ok,"LEFT TURN, THRU ONLY",617,LOC16-003055
7672,701 BLK E WILLIAM CANNON DR (CENTURY SOUTH),Northbound,2022-09-23T00:00:00Z,2025-10-27T18:24:00Z,30.191372,-97.773041,Video,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",398,LOC16-001950
7732,FAR WEST BLVD / VILLAGE CENTER DR,Eastbound,2022-12-08T00:00:00Z,2024-06-17T15:25:00Z,30.354349,-97.755081,Video,Ok,THRU / LEFT TURN,374,LOC16-001835
8796,15TH ST / COLORADO ST,Southbound,2024-05-20T00:00:00Z,2024-10-03T10:46:00Z,30.277298,-97.740837,Video,Removed,"LEFT TURN, THRU / RIGHT TURN",226,LOC16-001110
8576,WELLS BRANCH PKWY / WELLS PORT DR,Southbound,2024-03-12T00:00:00Z,2025-02-20T21:19:00Z,30.435907,-97.674934,Radar - Smartmicro,Ok,"RIGHT TURN, THRU / LEFT TURN",438,LOC16-002150
8471,LAMAR BLVD / NORTH LOOP BLVD,Westbound,2023-10-18T00:00:00Z,2025-09-05T14:12:00Z,30.321089,-97.729393,Video,Ok,THRU / LEFT TURN,4,LOC16-000015
7533,FM 2222 RD / RIVER PLACE BLVD,Northbound,2022-06-13T00:00:00Z,2025-04-23T18:00:00Z,30.394526,-97.845512,Radar - Wavetronix,Ok,THRU / LEFT TURN,827,LOC16-004070
8601,CESAR CHAVEZ ST / PLEASANT VALLEY RD,Westbound,2024-03-28T00:00:00Z,2025-07-17T15:36:00Z,30.252989,-97.712784,Video,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",366,LOC16-001795
7588,FAR WEST BLVD / VILLAGE CENTER DR,Eastbound,2022-07-13T00:00:00Z,2022-07-14T11:46:00Z,30.354349,-97.755081,Loop,Removed,LEFT TURN,374,LOC16-001835
9305,METRIC BLVD / RUTLAND DR,Eastbound,2025-03-24T00:00:00Z,2025-04-14T15:58:00Z,30.38065,-97.71595,Currux,Ok,STOP BAR,482,LOC16-002365
8146,SH 71  / COVERED BRIDGE DR,Southbound,2023-09-12T00:00:00Z,2025-09-17T20:52:00Z,30.249912,-97.894302,Gridsmart,Broken,"THRU / LEFT TURN, THRU / RIGHT TURN",557,LOC16-002730
7922,BURLESON RD / BURLESON RD (TxDOT Driveway),Eastbound,2023-09-07T00:00:00Z,2025-04-01T18:33:00Z,30.208984,-97.72383,Radar - Smartmicro,Ok,"BICYCLE, THRU / RIGHT TURN, THRU ONLY",1097,LOC21-017370
9023,WINDSOR RD / WINSTED LN (Mopac / Loop 1),Eastbound,2024-08-09T00:00:00Z,2024-08-16T17:10:00Z,30.292595,-97.760994,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",237,LOC16-001165
9450,ANDERSON LN SVRD / CAMERON RD,Southbound,2025-05-19T00:00:00Z,2025-07-28T19:28:00Z,30.332819,-97.686158,Radar - Smartmicro,Broken,STOP BAR,937,LOC16-007235
9456,HOWARD LN / HARRISGLENN DR,Southbound,2025-05-20T00:00:00Z,2025-08-29T14:08:00Z,30.406256,-97.642179,Radar - Smartmicro,Broken,"LEFT TURN, THRU / RIGHT TURN",1119,LOC16-006790
9737,MOPAC EXPY / 45TH ST,Southbound,2025-06-25T00:00:00Z,2025-06-25T15:11:00Z,30.321236,-97.754822,Loop,Removed,LEFT TURN,580,LOC16-002845
6090,WILLIAM CANNON DR / STONLEIGH PL,Eastbound,2017-09-11T00:00:00Z,2025-10-27T18:19:00Z,30.186432,-97.758881,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",417,LOC16-002045
7571,GREAT HILLS TRL / RAIN CREEK PKWY,Westbound,2022-06-30T00:00:00Z,2025-10-27T12:41:00Z,30.394812,-97.754684,Radar - Smartmicro,Broken,"LEFT TURN, THRU ONLY",846,LOC16-004165
9899,OLTORF ST / 1ST ST,Eastbound,2025-10-24T00:00:00Z,2025-10-29T19:49:00Z,30.242111,-97.759621,Video,Ok,"LEFT TURN, THRU ONLY",145,LOC16-000720
9584,FAR WEST BLVD / MOPAC EXPY SVRD,Eastbound,2025-06-24T00:00:00Z,2025-06-24T18:33:00Z,30.351912,-97.749619,Sensys,Removed,LEFT TURN,447,LOC16-002195
6111,PLEASANT VALLEY RD / WEBBERVILLE RD,Northbound,2017-09-11T00:00:00Z,2025-09-24T23:12:00Z,30.265387,-97.709038,Video,Broken,"LEFT TURN, THRU / RIGHT TURN",311,LOC16-001520
8178,PARMER LN / AMBERGLEN BLVD,Eastbound,2023-09-12T00:00:00Z,2024-12-12T18:44:00Z,30.471434,-97.762642,Radar - Smartmicro,Ok,"LEFT TURN, RIGHT TURN",673,LOC16-003325
7937,LAMAR BLVD / 9TH ST,Southbound,2023-09-07T00:00:00Z,2023-12-22T13:08:00Z,30.273949,-97.752777,Video,Ok,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",128,LOC16-000635
9137,CAMERON RD / BROADMOOR DR,Westbound,2024-10-14T00:00:00Z,2025-02-25T20:17:00Z,30.31142,-97.707008,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",657,LOC16-003225
8530,ENFIELD RD / EXPOSITION BLVD,Southbound,2024-01-25T00:00:00Z,2024-01-25T14:38:00Z,30.290598,-97.772057,Currux,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",751,LOC16-003700
